gu,year,area_pyeong_bucket,deposit_price_krw,monthly_rent_krw,rent_area_m2,rent_build_year,rent_txn_count,monthly_rent_active_krw,monthly_rent_positive_ratio,sale_price_krw,sale_area_m2,sale_build_year,sale_txn_count
동작구,2022,16.0,315000000.0,0.0,51.66,1995.0,105.0,530000.0,1.0,845000000.0,51.66,1995.0,9.0
동작구,2022,17.0,409250000.0,0.0,55.4561,2003.0,106.0,600000.0,1.0,736500000.0,55.4561,2003.0,6.0
동작구,2022,18.0,400000000.0,0.0,59.89,2003.0,2268.0,800000.0,1.0,967500000.0,59.8718,1999.0,76.0
동작구,2022,19.0,270000000.0,0.0,62.96,1994.0,21.0,550000.0,1.0,572500000.0,62.754997,1996.5,2.0
동작구,2022,20.0,374000000.0,0.0,66.225,1988.0,157.0,1000000.0,1.0,1380000000.0,66.225,1988.0,10.0
동작구,2022,21.0,404250000.0,0.0,70.2,1993.0,13.0,1000000.0,1.0,512500000.0,68.64,2001.5,4.0
동작구,2022,22.0,367500000.0,0.0,72.328,2016.0,61.0,1300000.0,1.0,630000000.0,73.03999,2003.5,2.0
동작구,2022,23.0,400000000.0,0.0,75.6967,2021.0,33.0,1400000.0,1.0,877500000.0,74.9587,2012.0,4.0
동작구,2022,24.0,496750000.0,0.0,78.19,2003.0,80.0,950000.0,1.0,800000000.0,80.1726,2003.0,4.0
동작구,2022,25.0,507100000.0,0.0,83.84,2000.0,131.0,850000.0,1.0,1272500000.0,84.058044,2003.5,10.0
동작구,2022,26.0,577250000.0,0.0,84.92,2011.0,3538.0,1000000.0,1.0,1200000000.0,84.895004,2004.0,132.0
동작구,2022,27.0,200000000.0,500000.0,89.26,1976.0,3.0,500000.0,1.0,,,,
동작구,2022,28.0,230000000.0,0.0,92.13,2003.0,7.0,350000.0,1.0,,,,
동작구,2022,29.0,320000000.0,600000.0,94.89,2010.0,7.0,800000.0,1.0,690000000.0,96.49,2003.0,1.0
동작구,2022,30.0,298500000.0,425000.0,99.0648,2015.5,6.0,850000.0,1.0,,,,
동작구,2022,31.0,700000000.0,0.0,101.993,2007.0,7.0,1000000.0,1.0,1605000000.0,101.993,2007.0,1.0
동작구,2022,32.0,470000000.0,0.0,104.7,1993.0,39.0,800000.0,1.0,,,,
동작구,2022,33.0,600000000.0,0.0,108.9843,2003.0,124.0,1000000.0,1.0,1250000000.0,109.7,1993.0,5.0
동작구,2022,34.0,707000000.0,0.0,112.29,2001.0,54.0,1210000.0,1.0,1300000000.0,113.2377,2005.0,3.0
동작구,2022,35.0,630000000.0,0.0,114.83,2003.0,301.0,1200000.0,1.0,1340000000.0,114.925,2001.0,26.0
동작구,2022,36.0,700000000.0,0.0,118.25,1993.0,198.0,1200000.0,1.0,1542500000.0,118.988495,2003.0,10.0
동작구,2022,37.0,800000000.0,0.0,121.1263,2007.0,30.0,1700000.0,1.0,1495000000.0,122.92,2006.0,5.0
동작구,2022,38.0,619000000.0,0.0,125.4,1990.0,81.0,1050000.0,1.0,1350000000.0,125.4,1990.0,5.0
동작구,2022,39.0,608500000.0,0.0,128.61,2006.0,30.0,1740000.0,1.0,1320000000.0,128.61,2006.0,1.0
동작구,2022,40.0,742500000.0,0.0,132.43,2006.0,64.0,1000000.0,1.0,2100000000.0,131.06,1988.0,1.0
동작구,2022,41.0,700000000.0,0.0,134.25,1993.0,21.0,850000.0,1.0,1695000000.0,134.25,1993.0,4.0
동작구,2022,43.0,1075000000.0,450000.0,141.1572,2013.0,4.0,900000.0,1.0,1400000000.0,142.129,2003.0,1.0
동작구,2022,44.0,1400000000.0,0.0,146.487,2012.0,4.0,,,,,,
동작구,2022,45.0,800500000.0,0.0,160.19,1996.0,70.0,650000.0,1.0,1705000000.0,156.335,2005.0,10.0
마포구,2022,10.0,36040000.0,370000.0,27.47,2014.0,1021.0,400000.0,1.0,270000000.0,23.060001,2012.0,68.0
마포구,2022,11.0,122400000.0,690000.0,37.17,2020.0,302.0,700000.0,1.0,370000000.0,37.17,2005.0,7.0
마포구,2022,12.0,52980000.0,230000.0,39.95,2010.0,364.0,240000.0,1.0,597000000.0,41.32,2004.0,7.0
마포구,2022,13.0,192600000.0,260000.0,43.27,2022.0,147.0,260000.0,1.0,695000000.0,42.9683,2012.5,6.0
마포구,2022,14.0,150000000.0,190000.0,46.96,2020.0,45.0,600000.0,1.0,655000000.0,45.51,2022.0,5.0
마포구,2022,15.0,100000000.0,80000.0,49.94,1986.0,1411.0,310000.0,1.0,877500000.0,50.03,1986.0,40.0
마포구,2022,16.0,389000000.0,0.0,51.98,2009.0,52.0,600000.0,1.0,845000000.0,51.98,2009.0,3.0
마포구,2022,17.0,330000000.0,0.0,54.765,1996.0,104.0,800000.0,1.0,1050000000.0,54.81,1996.0,5.0
마포구,2022,18.0,420000000.0,0.0,59.9,2004.0,3415.0,1000000.0,1.0,1185000000.0,59.885002,2003.0,120.0
마포구,2022,19.0,400000000.0,0.0,63.02,2005.0,12.0,300000.0,1.0,650000000.0,63.02,2005.0,3.0
마포구,2022,20.0,372750000.0,0.0,66.015,2002.0,24.0,800000.0,1.0,570000000.0,65.869995,1986.0,2.0
마포구,2022,21.0,409500000.0,0.0,68.94,1996.0,155.0,800000.0,1.0,912500000.0,68.94,2002.0,6.0
마포구,2022,22.0,475000000.0,0.0,72.185,1997.0,90.0,1070000.0,1.0,790000000.0,73.21,2001.0,7.0
마포구,2022,23.0,400000000.0,0.0,75.7,2004.0,45.0,1820000.0,1.0,910000000.0,75.72,2004.0,5.0
마포구,2022,24.0,450000000.0,0.0,79.935,1996.0,122.0,1100000.0,1.0,810000000.0,79.715,2002.5,4.0
마포구,2022,25.0,450000000.0,110000.0,83.85,2006.0,330.0,2800000.0,1.0,926500000.0,82.880005,2003.5,16.0
마포구,2022,26.0,577500000.0,0.0,84.93,2007.0,3361.0,1480000.0,1.0,1325000000.0,84.92,2005.0,115.0
마포구,2022,27.0,600000000.0,0.0,89.55,2002.0,3.0,,,,,,
마포구,2022,28.0,424500000.0,375000.0,92.448,2004.0,22.0,1550000.0,1.0,880000000.0,92.448,2004.0,5.0
마포구,2022,29.0,530000000.0,0.0,96.54,2011.0,34.0,2205000.0,1.0,,,,
마포구,2022,30.0,420000000.0,1200000.0,99.56,2008.0,32.0,2100000.0,1.0,1020000000.0,99.16,2003.0,3.0
마포구,2022,31.0,685000000.0,0.0,103.04,2010.0,30.0,740000.0,1.0,,,,
마포구,2022,32.0,691250000.0,0.0,104.77,2005.0,104.0,2000000.0,1.0,1200000000.0,106.2,2005.0,7.0
마포구,2022,33.0,500000000.0,0.0,109.61,2004.0,5.0,400000.0,1.0,,,,
마포구,2022,34.0,650000000.0,0.0,112.71,2003.0,139.0,1500000.0,1.0,1710000000.0,113.25,2005.0,8.0
마포구,2022,35.0,700000000.0,0.0,114.87,2006.5,464.0,1500000.0,1.0,1750000000.0,114.82,2001.0,19.0
마포구,2022,36.0,766000000.0,0.0,118.56,2010.0,73.0,3300000.0,1.0,1450000000.0,119.07,2005.0,3.0
마포구,2022,37.0,1175000000.0,75000.0,122.867,2012.0,30.0,3200000.0,1.0,1975000000.0,122.77565,2010.0,2.0
마포구,2022,38.0,430500000.0,0.0,125.80769,1994.0,8.0,1600000.0,1.0,,,,
마포구,2022,39.0,588000000.0,0.0,128.26,1996.0,55.0,950000.0,1.0,1653000000.0,128.2875,1993.5,4.0
마포구,2022,40.0,900000000.0,0.0,131.85,2003.0,23.0,1400000.0,1.0,2000000000.0,132.54,2010.0,1.0
마포구,2022,41.0,783250000.0,0.0,136.415,1997.0,32.0,1650000.0,1.0,1280000000.0,136.65,1997.0,1.0
마포구,2022,42.0,1330000000.0,0.0,138.08,2010.0,14.0,1680000.0,1.0,,,,
마포구,2022,43.0,682500000.0,0.0,142.034,2012.0,61.0,4750000.0,1.0,2110000000.0,141.7745,2001.5,4.0
마포구,2022,44.0,1130000000.0,0.0,144.19,2000.0,2.0,,,1010000000.0,144.19,2000.0,1.0
마포구,2022,45.0,1365000000.0,0.0,152.85,2010.0,92.0,3100000.0,1.0,2200000000.0,152.336,2004.0,7.0
서대문구,2022,10.0,49310000.0,280000.0,27.0,2017.0,1217.0,340000.0,1.0,236000000.0,17.19,2014.0,51.0
서대문구,2022,11.0,89600000.0,310000.0,35.858,2020.0,155.0,345000.0,1.0,402000000.0,37.11,1998.0,1.0
서대문구,2022,12.0,93160000.0,250000.0,39.885,2015.0,173.0,300000.0,1.0,405000000.0,38.7,2004.0,7.0
서대문구,2022,13.0,62170000.0,80000.0,42.074,2018.0,81.0,190000.0,1.0,302500000.0,41.940002,1985.0,4.0
서대문구,2022,14.0,184000000.0,70000.0,45.75,2004.0,40.0,400000.0,1.0,579000000.0,44.88,2004.0,1.0
서대문구,2022,15.0,88170000.0,180000.0,48.97,2023.0,94.0,225000.0,1.0,290000000.0,48.97,1998.0,3.0
서대문구,2022,16.0,115000000.0,0.0,52.8449,2000.0,62.0,300000.0,1.0,530000000.0,54.02,1981.0,5.0
서대문구,2022,17.0,383200000.0,0.0,55.9706,2006.0,211.0,900000.0,1.0,626000000.0,56.010002,1994.0,6.0
서대문구,2022,18.0,380000000.0,0.0,59.93,2011.0,2433.0,1000000.0,1.0,850000000.0,59.93,2003.0,101.0
서대문구,2022,19.0,200000000.0,0.0,63.41,1987.0,38.0,700000.0,1.0,277500000.0,63.6,1979.5,4.0
서대문구,2022,20.0,283500000.0,0.0,65.34,1987.0,62.0,750000.0,1.0,600000000.0,65.465,1988.0,8.0
서대문구,2022,21.0,180000000.0,480000.0,70.41,2021.0,23.0,1300000.0,1.0,570000000.0,69.7,1971.5,4.0
서대문구,2022,22.0,350000000.0,0.0,72.845,2000.0,83.0,1100000.0,1.0,650000000.0,72.97,2004.0,3.0
서대문구,2022,23.0,400000000.0,0.0,75.49,1995.0,119.0,950000.0,1.0,810000000.0,75.15,1995.0,7.0
서대문구,2022,24.0,355000000.0,0.0,79.52,2003.0,24.0,600000.0,1.0,695000000.0,79.52,2002.0,5.0
서대문구,2022,25.0,391000000.0,0.0,83.38,1999.0,240.0,1200000.0,1.0,867500000.0,83.38,2001.0,10.0
서대문구,2022,26.0,500000000.0,0.0,84.95,2015.0,2611.0,1085000.0,1.0,1060000000.0,84.92,2011.0,121.0
서대문구,2022,27.0,200000000.0,0.0,88.29,2004.0,1.0,,,385000000.0,88.72,1971.0,1.0
서대문구,2022,28.0,262500000.0,0.0,92.94,1989.0,3.0,,,420000000.0,93.91,1989.0,1.0
서대문구,2022,29.0,250000000.0,300000.0,96.87,2002.0,7.0,1225000.0,1.0,1208000000.0,94.74,2003.0,1.0
서대문구,2022,30.0,241000000.0,0.0,99.770004,2000.5,8.0,700000.0,1.0,905000000.0,100.1,2001.0,3.0
서대문구,2022,31.0,510000000.0,0.0,103.11,1998.0,31.0,680000.0,1.0,862500000.0,102.465,2000.0,4.0
서대문구,2022,32.0,510000000.0,0.0,106.18,1992.0,18.0,550000.0,1.0,,,,
서대문구,2022,33.0,600000000.0,0.0,109.0901,2015.0,33.0,1375000.0,1.0,1750000000.0,109.0901,2015.0,1.0
서대문구,2022,34.0,495000000.0,0.0,112.8619,1998.0,28.0,1270000.0,1.0,1075000000.0,112.58,1997.0,2.0
서대문구,2022,35.0,570000000.0,0.0,114.895004,2000.0,234.0,1200000.0,1.0,1200000000.0,114.9,2000.0,17.0
서대문구,2022,36.0,661000000.0,0.0,119.958,2015.0,53.0,1510000.0,1.0,1748000000.0,120.006,2015.0,1.0
서대문구,2022,37.0,708000000.0,0.0,120.95,2012.0,64.0,1635000.0,1.0,1399250000.0,121.274994,2005.5,4.0
서대문구,2022,38.0,860000000.0,0.0,125.256,2009.0,1.0,,,,,,
서대문구,2022,39.0,505000000.0,0.0,129.27,2002.0,22.0,500000.0,1.0,910000000.0,129.22,2005.0,3.0
서대문구,2022,40.0,310000000.0,400000.0,131.985,2003.5,2.0,800000.0,1.0,,,,
서대문구,2022,41.0,300000000.0,1100000.0,135.2,2006.0,11.0,2000000.0,1.0,1230000000.0,135.2,2001.0,1.0
서대문구,2022,42.0,480000000.0,0.0,138.07,1991.0,3.0,,,,,,
서대문구,2022,43.0,599250000.0,0.0,142.98,1997.0,14.0,450000.0,1.0,600000000.0,140.51,2008.0,3.0
서대문구,2022,44.0,280000000.0,0.0,144.13,1970.0,3.0,840000.0,1.0,,,,
서대문구,2022,45.0,620000000.0,0.0,164.66,2005.0,49.0,1050000.0,1.0,1335000000.0,198.20999,2006.5,2.0
서초구,2022,10.0,199750000.0,40000.0,26.71,2015.0,838.0,800000.0,1.0,320000000.0,23.456,2014.0,101.0
서초구,2022,11.0,200000000.0,200000.0,35.38,2003.0,278.0,850000.0,1.0,328000000.0,35.903,2003.0,42.0
서초구,2022,12.0,71450000.0,120000.0,39.79,2011.0,114.0,300000.0,1.0,511750000.0,39.85,2004.0,4.0
서초구,2022,13.0,250000000.0,390000.0,43.38,2003.0,80.0,1000000.0,1.0,448500000.0,43.4125,2003.0,8.0
서초구,2022,14.0,245000000.0,290000.0,45.96,2003.0,160.0,900000.0,1.0,430000000.0,45.96,2003.0,13.0
서초구,2022,15.0,102700000.0,270000.0,49.8971,2013.0,571.0,310000.0,1.0,565000000.0,49.855,2003.0,8.0
서초구,2022,16.0,336000000.0,0.0,52.47,1994.0,324.0,1000000.0,1.0,1633000000.0,52.32,1988.5,6.0
서초구,2022,17.0,350000000.0,370000.0,55.45,1997.0,132.0,1100000.0,1.0,770000000.0,56.0,2003.0,3.0
서초구,2022,18.0,500000000.0,0.0,59.96,2013.0,2555.0,850000.0,1.0,1780000000.0,59.93,2009.0,41.0
서초구,2022,19.0,553250000.0,0.0,62.05,2003.0,46.0,650000.0,1.0,,,,
서초구,2022,20.0,441000000.0,200000.0,66.29,1987.0,119.0,1350000.0,1.0,880000000.0,65.32,2001.0,1.0
서초구,2022,21.0,451500000.0,0.0,68.91,1978.0,147.0,1000000.0,1.0,933000000.0,70.38,2002.0,9.0
서초구,2022,22.0,525000000.0,0.0,73.15,1991.0,235.0,1400000.0,1.0,2810000000.0,72.51,1974.0,28.0
서초구,2022,23.0,500000000.0,0.0,75.79,1998.0,287.0,1200000.0,1.0,1600000000.0,76.415,2001.0,2.0
서초구,2022,24.0,640000000.0,0.0,79.47,1988.0,581.0,1500000.0,1.0,2690000000.0,79.47,2002.0,13.0
서초구,2022,25.0,675000000.0,0.0,83.12,2003.0,360.0,1500000.0,1.0,2112500000.0,83.115005,1985.5,16.0
서초구,2022,26.0,750000000.0,0.0,84.93,2009.0,4345.0,1800000.0,1.0,2697500000.0,84.94,2009.0,126.0
서초구,2022,27.0,386500000.0,0.0,88.68,1981.0,42.0,750000.0,1.0,2000000000.0,88.68,1981.0,7.0
서초구,2022,28.0,600000000.0,0.0,92.93,1978.0,91.0,1100000.0,1.0,,,,
서초구,2022,29.0,700000000.0,955000.0,96.48,2005.0,200.0,1900000.0,1.0,2670000000.0,95.8079,2009.0,1.0
서초구,2022,30.0,750000000.0,0.0,99.92,2004.0,211.0,1790000.0,1.0,2800000000.0,100.11,1999.0,7.0
서초구,2022,31.0,680000000.0,0.0,101.35,2013.0,301.0,1600000.0,1.0,2075000000.0,102.415,2014.0,8.0
서초구,2022,32.0,700000000.0,0.0,106.148,1980.0,313.0,1500000.0,1.0,3235000000.0,106.15,1988.5,10.0
서초구,2022,33.0,887250000.0,0.0,109.56,2004.0,98.0,1800000.0,1.0,5440000000.0,107.47,1973.0,8.0
서초구,2022,34.0,1100000000.0,0.0,111.92,2005.0,171.0,2500000.0,1.0,2097500000.0,112.9,2005.0,10.0
서초구,2022,35.0,750000000.0,0.0,114.95,2011.0,535.0,2000000.0,1.0,1915000000.0,114.94,2004.0,14.0
서초구,2022,36.0,945000000.0,260000.0,120.18,2006.0,95.0,2200000.0,1.0,3925000000.0,119.41,2021.0,4.0
서초구,2022,37.0,1150000000.0,0.0,121.61,2008.0,111.0,2000000.0,1.0,2656500000.0,121.62985,2011.0,6.0
서초구,2022,38.0,1100000000.0,0.0,125.58,2005.0,80.0,1450000.0,1.0,1950000000.0,125.369995,2005.5,4.0
서초구,2022,39.0,945000000.0,400000.0,129.76,2004.0,131.0,1825000.0,1.0,5100000000.0,129.95,2016.0,13.0
서초구,2022,40.0,1055000000.0,0.0,131.78,2002.0,338.0,1800000.0,1.0,2900000000.0,132.39,2002.0,19.0
서초구,2022,41.0,1000000000.0,0.0,135.92,2004.0,184.0,2925000.0,1.0,4200000000.0,135.92,2009.0,12.0
서초구,2022,42.0,1000000000.0,150000.0,138.96,2000.0,99.0,1650000.0,1.0,6600000000.0,140.13,1973.0,13.0
서초구,2022,43.0,890000000.0,0.0,142.11,1994.5,30.0,1750000.0,1.0,,,,
서초구,2022,44.0,972500000.0,0.0,145.955,1988.5,36.0,1700000.0,1.0,1950000000.0,146.595,1994.5,2.0
서초구,2022,45.0,1260000000.0,0.0,165.92,2004.0,915.0,3000000.0,1.0,2820000000.0,181.6,2003.0,101.0
성동구,2022,10.0,30890000.0,220000.0,25.3284,2016.0,542.0,360000.0,1.0,175000000.0,17.99,2015.0,23.0
성동구,2022,11.0,62320000.0,190000.0,36.17,2017.0,171.0,320000.0,1.0,1550000000.0,35.4442,2017.0,3.0
성동구,2022,12.0,120090000.0,240000.0,39.98,2016.0,285.0,330000.0,1.0,870000000.0,40.86,1986.0,3.0
성동구,2022,13.0,650000000.0,70000.0,44.44,2018.0,61.0,900000.0,1.0,930000000.0,41.775,2011.5,2.0
성동구,2022,14.0,130755000.0,0.0,47.681,2008.0,4.0,250000.0,1.0,400000000.0,46.28,1976.0,1.0
성동구,2022,15.0,83980000.0,120000.0,49.6683,2006.0,97.0,300000.0,1.0,2015000000.0,49.6683,2017.0,3.0
성동구,2022,16.0,290000000.0,0.0,52.68,1983.0,79.0,550000.0,1.0,,,,
성동구,2022,17.0,400000000.0,0.0,57.49,1994.0,103.0,995000.0,1.0,1055000000.0,57.16,1998.5,4.0
성동구,2022,18.0,450000000.0,0.0,59.94,2004.0,3489.0,1300000.0,1.0,1135000000.0,59.94,2001.0,119.0
성동구,2022,19.0,400000000.0,0.0,63.18,1989.0,59.0,1300000.0,1.0,,,,
성동구,2022,20.0,500000000.0,0.0,64.95,2018.0,13.0,1600000.0,1.0,,,,
성동구,2022,21.0,420000000.0,0.0,69.21,1990.0,168.0,1055000.0,1.0,1580000000.0,69.7244,2016.0,5.0
성동구,2022,22.0,320000000.0,0.0,72.52,1989.0,108.0,950000.0,1.0,1085000000.0,72.84,1986.0,6.0
성동구,2022,23.0,399000000.0,0.0,75.51,1986.0,124.0,1000000.0,1.0,1365000000.0,75.51,1986.0,7.0
성동구,2022,24.0,441000000.0,0.0,79.08,1994.0,125.0,1000000.0,1.0,1263500000.0,79.985,1999.0,2.0
성동구,2022,25.0,577500000.0,0.0,84.015,2000.0,212.0,1430000.0,1.0,1680000000.0,84.01,2000.0,7.0
성동구,2022,26.0,598500000.0,0.0,84.9,2006.0,3344.0,1580000.0,1.0,1450000000.0,84.91,2003.0,119.0
성동구,2022,27.0,380000000.0,0.0,89.19,1982.0,34.0,1065000.0,1.0,1200000000.0,89.81,2004.0,2.0
성동구,2022,28.0,840000000.0,0.0,92.24,2014.0,27.0,2225000.0,1.0,1700000000.0,92.08,2014.0,1.0
성동구,2022,29.0,550000000.0,0.0,95.85,1983.0,41.0,1200000.0,1.0,,,,
성동구,2022,31.0,500000000.0,0.0,101.45,2003.0,67.0,1600000.0,1.0,1690000000.0,101.995,2003.0,1.0
성동구,2022,32.0,630000000.0,550000.0,104.56,2003.0,53.0,1230000.0,1.0,,,,
성동구,2022,33.0,1228750000.0,300000.0,108.82,2018.0,16.0,1500000.0,1.0,,,,
성동구,2022,34.0,546000000.0,0.0,113.71,1986.0,65.0,2000000.0,1.0,1495000000.0,112.985,1993.5,2.0
성동구,2022,35.0,682500000.0,0.0,114.78,2001.0,616.0,1650000.0,1.0,1690000000.0,114.67,2001.0,37.0
성동구,2022,36.0,620000000.0,0.0,118.266,2002.0,23.0,2000000.0,1.0,1215000000.0,118.266,2002.0,1.0
성동구,2022,37.0,750000000.0,0.0,122.01,1998.0,16.0,1000000.0,1.0,1800000000.0,123.51,1990.0,1.0
성동구,2022,38.0,450000000.0,800000.0,124.802505,1994.0,34.0,2000000.0,1.0,2090000000.0,125.1125,2016.5,2.0
성동구,2022,39.0,987000000.0,0.0,129.34,2015.0,64.0,2650000.0,1.0,2300000000.0,129.34,2015.0,1.0
성동구,2022,40.0,775000000.0,0.0,131.2,2006.0,10.0,,,1400000000.0,130.92,2005.0,1.0
성동구,2022,41.0,700000000.0,0.0,134.79,1998.0,23.0,3000000.0,1.0,,,,
성동구,2022,42.0,1000000000.0,8000000.0,140.3099,2017.0,12.0,10500000.0,1.0,2640000000.0,139.08496,2010.0,4.0
성동구,2022,43.0,700000000.0,0.0,142.26,1986.0,46.0,2340000.0,1.0,1935000000.0,142.26,1986.0,1.0
성동구,2022,45.0,710000000.0,0.0,154.7228,2011.0,98.0,10000000.0,1.0,6200000000.0,152.1556,2011.0,15.0
성북구,2022,10.0,30790000.0,140000.0,30.15,2013.0,919.0,230000.0,1.0,188000000.0,12.85,2022.0,59.0
성북구,2022,11.0,73670000.0,220000.0,36.14,2020.0,154.0,220000.0,1.0,295000000.0,34.84,2003.0,1.0
성북구,2022,12.0,93040000.0,220000.0,39.34,2022.0,428.0,270000.0,1.0,,,,
성북구,2022,13.0,31200000.0,160000.0,43.6305,2021.5,214.0,160000.0,1.0,345000000.0,43.17,1971.0,3.0
성북구,2022,14.0,144140000.0,80000.0,46.35,2017.0,122.0,320000.0,1.0,715000000.0,45.81,2008.5,6.0
성북구,2022,15.0,44010000.0,135000.0,49.33,2006.0,80.0,240000.0,1.0,270000000.0,48.73,1972.0,1.0
성북구,2022,16.0,59130000.0,80000.0,52.89,1983.0,107.0,200000.0,1.0,414500000.0,52.495,1977.0,10.0
성북구,2022,17.0,300000000.0,0.0,56.7,1998.0,82.0,700000.0,1.0,637500000.0,55.625,1994.5,2.0
성북구,2022,18.0,367000000.0,0.0,59.9,2006.0,3491.0,950000.0,1.0,779500000.0,59.955,2006.0,176.0
성북구,2022,19.0,110000000.0,0.0,62.55,1983.0,9.0,550000.0,1.0,350000000.0,61.92,1971.0,3.0
성북구,2022,20.0,338625000.0,0.0,66.545,2009.0,22.0,475000.0,1.0,356560000.0,65.46,1983.0,2.0
성북구,2022,21.0,336000000.0,0.0,68.13,1998.0,113.0,1100000.0,1.0,720000000.0,68.13,1998.0,7.0
성북구,2022,22.0,350430000.0,0.0,73.92,2017.0,83.0,1135000.0,1.0,1000000000.0,72.97,2017.0,5.0
성북구,2022,23.0,300000000.0,100000.0,76.15,2003.0,18.0,750000.0,1.0,1070000000.0,76.15,2022.0,3.0
성북구,2022,24.0,350000000.0,0.0,79.984,2003.0,84.0,900000.0,1.0,530000000.0,78.56,2003.0,4.0
성북구,2022,25.0,420000000.0,0.0,84.09,2005.0,184.0,1200000.0,1.0,747500000.0,84.054504,2007.0,14.0
성북구,2022,26.0,451500000.0,0.0,84.9,2006.0,2883.0,1100000.0,1.0,890000000.0,84.932,2006.0,171.0
성북구,2022,27.0,20000000.0,1300000.0,89.56,2004.0,1.0,1300000.0,1.0,,,,
성북구,2022,28.0,441000000.0,0.0,92.57,2002.0,1.0,,,,,,
성북구,2022,29.0,346500000.0,0.0,94.59,2004.0,7.0,500000.0,1.0,,,,
성북구,2022,30.0,200000000.0,500000.0,98.92,1983.0,7.0,1000000.0,1.0,,,,
성북구,2022,31.0,500000000.0,0.0,101.96,2013.5,30.0,1500000.0,1.0,1280000000.0,101.79,2021.0,1.0
성북구,2022,32.0,150000000.0,900000.0,104.65,2004.0,5.0,900000.0,1.0,610000000.0,105.24,2004.0,1.0
성북구,2022,33.0,650000000.0,0.0,109.509995,2008.0,18.0,1600000.0,1.0,,,,
성북구,2022,34.0,550000000.0,0.0,113.035,1998.0,104.0,1300000.0,1.0,820000000.0,113.0,1998.0,3.0
성북구,2022,35.0,545950000.0,0.0,114.84,2005.0,534.0,1200000.0,1.0,994000000.0,114.755005,2005.0,32.0
성북구,2022,36.0,615000000.0,310000.0,119.87,2010.0,16.0,1400000.0,1.0,1200000000.0,119.87,2010.0,2.0
성북구,2022,37.0,780000000.0,0.0,122.1805,2008.0,14.0,1100000.0,1.0,1270000000.0,122.021,2008.0,2.0
성북구,2022,38.0,600000000.0,0.0,126.6,2011.0,47.0,1600000.0,1.0,1080000000.0,126.6,2011.0,1.0
성북구,2022,39.0,576580000.0,0.0,127.93,2011.0,2.0,,,,,,
성북구,2022,40.0,650000000.0,0.0,132.96,1998.0,89.0,1305000.0,1.0,1100000000.0,132.96,1998.0,8.0
성북구,2022,41.0,496750000.0,80000.0,134.97,1998.0,12.0,760000.0,1.0,1100000000.0,134.97,1998.0,1.0
성북구,2022,42.0,950000000.0,0.0,138.45,2010.0,3.0,3570000.0,1.0,,,,
성북구,2022,43.0,700000000.0,0.0,143.43,2005.0,11.0,1250000.0,1.0,,,,
성북구,2022,45.0,616500000.0,0.0,154.29001,2001.0,54.0,2100000.0,1.0,1400000000.0,179.33499,2010.5,8.0
송파구,2022,10.0,100000000.0,340000.0,27.68,2015.0,1179.0,530000.0,1.0,296000000.0,27.68,2015.0,83.0
송파구,2022,11.0,130000000.0,140000.0,35.24,2008.0,229.0,700000.0,1.0,702500000.0,35.46,2008.0,18.0
송파구,2022,12.0,65710000.0,160000.0,39.67,2017.0,1465.0,220000.0,1.0,855000000.0,39.6,2018.0,30.0
송파구,2022,13.0,241500000.0,70000.0,43.2,1988.0,373.0,210000.0,1.0,866500000.0,43.79,1987.0,12.0
송파구,2022,14.0,241500000.0,0.0,45.77,1989.0,195.0,550000.0,1.0,920000000.0,45.77,1988.0,7.0
송파구,2022,15.0,85340000.0,180000.0,49.63,2011.0,913.0,290000.0,1.0,990000000.0,49.559998,1992.5,12.0
송파구,2022,16.0,450000000.0,0.0,51.77,2013.0,507.0,985000.0,1.0,1000000000.0,51.77,2013.0,25.0
송파구,2022,17.0,350000000.0,0.0,56.6,1995.0,79.0,900000.0,1.0,730000000.0,54.96,1993.0,4.0
송파구,2022,18.0,420000000.0,0.0,59.94,2008.0,3721.0,750000.0,1.0,1305000000.0,59.92,2006.5,86.0
송파구,2022,19.0,430000000.0,0.0,64.26,1985.0,120.0,610000.0,1.0,505000000.0,64.35,2004.0,1.0
송파구,2022,20.0,522250000.0,0.0,64.66,2012.0,82.0,750000.0,1.0,570000000.0,65.899994,2003.0,2.0
송파구,2022,21.0,409500000.0,0.0,69.44,1998.5,54.0,1000000.0,1.0,674000000.0,68.515,2002.5,2.0
송파구,2022,22.0,451500000.0,0.0,71.2,1979.0,346.0,800000.0,1.0,1360000000.0,71.2,1995.0,7.0
송파구,2022,23.0,420000000.0,0.0,76.5,1978.0,632.0,1000000.0,1.0,2026750000.0,76.5,1978.0,16.0
송파구,2022,24.0,470000000.0,0.0,80.13,1987.0,223.0,800000.0,1.0,904000000.0,79.945,2001.0,9.0
송파구,2022,25.0,500000000.0,0.0,82.61,1988.0,1260.0,1000000.0,1.0,2276000000.0,82.61,1979.0,27.0
송파구,2022,26.0,630000000.0,0.0,84.9342,2008.0,6727.0,1500000.0,1.0,1850000000.0,84.927,2008.0,234.0
송파구,2022,27.0,693790000.0,0.0,90.2938,2016.0,100.0,1400000.0,1.0,1720000000.0,90.8877,2016.0,1.0
송파구,2022,28.0,340000000.0,0.0,91.57,1998.0,1.0,,,,,,
송파구,2022,29.0,620000000.0,0.0,96.65,1981.0,262.0,1315000.0,1.0,1430000000.0,96.7116,2016.0,3.0
