C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
소득구간별,혼인1년차,23,101,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,First year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인1년차,24.6,101,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,First year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인2년차,20.5,102,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Second year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인2년차,21.1,102,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Second year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인2년차,20.9,102,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Second year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인3년차,19.1,103,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Third year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인3년차,20.5,103,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Third year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인3년차,20.5,103,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Third year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인4년차,19.1,104,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Fourth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인4년차,20.5,104,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Fourth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인4년차,20.5,104,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Fourth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인5년차,18.2,105,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Fifth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인5년차,19.7,105,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Fifth year,101,By income level of wage,신혼부부 특성별
소득구간별,혼인5년차,20.9,105,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Fifth year,101,By income level of wage,신혼부부 특성별
소득구간별,서울특별시,19.2,211,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Seoul,101,By income level of wage,신혼부부 특성별
소득구간별,서울특별시,20.5,211,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Seoul,101,By income level of wage,신혼부부 특성별
소득구간별,서울특별시,20.6,211,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Seoul,101,By income level of wage,신혼부부 특성별
소득구간별,부산광역시,17.9,221,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Busan,101,By income level of wage,신혼부부 특성별
소득구간별,부산광역시,21,221,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Busan,101,By income level of wage,신혼부부 특성별
소득구간별,부산광역시,21.9,221,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Busan,101,By income level of wage,신혼부부 특성별
소득구간별,대구광역시,17.5,222,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Daegu,101,By income level of wage,신혼부부 특성별
소득구간별,대구광역시,21.7,222,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Daegu,101,By income level of wage,신혼부부 특성별
소득구간별,대구광역시,22.2,222,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Daegu,101,By income level of wage,신혼부부 특성별
소득구간별,인천광역시,18.4,223,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Incheon,101,By income level of wage,신혼부부 특성별
소득구간별,인천광역시,20.3,223,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Incheon,101,By income level of wage,신혼부부 특성별
소득구간별,인천광역시,22.1,223,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Incheon,101,By income level of wage,신혼부부 특성별
소득구간별,광주광역시,19.2,224,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gwangju,101,By income level of wage,신혼부부 특성별
소득구간별,광주광역시,21.2,224,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gwangju,101,By income level of wage,신혼부부 특성별
소득구간별,광주광역시,22.5,224,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gwangju,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,20.8,225,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,20.4,225,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,대전광역시,22.2,225,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Daejeon,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,24.3,226,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,25.2,226,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,울산광역시,24.5,226,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Ulsan,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,23.7,229,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,26.7,229,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,세종특별자치시,27.9,229,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Sejong,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,20.6,231,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,21.4,231,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,경기도,21.2,231,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeonggi-do,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,18.1,232,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,20,232,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,강원특별자치도,21.9,232,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gangwon State,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,18.5,233,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,22,233,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청북도,23.8,233,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Chungcheongbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,19.9,234,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,21.6,234,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,충청남도,21.8,234,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Chungcheongnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,16.7,235,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,19.6,235,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전북특별자치도,20.8,235,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeonbuk State,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,19.3,236,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,20.3,236,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,전라남도,22.4,236,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeollanam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,18.7,237,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,20.6,237,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상북도,22.6,237,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeongsangbuk-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상남도,18.1,238,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeongsangnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상남도,19.3,238,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeongsangnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,경상남도,20.7,238,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Gyeongsangnam-do,101,By income level of wage,신혼부부 특성별
소득구간별,제주특별자치도,16.3,239,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeju-do,101,By income level of wage,신혼부부 특성별
소득구간별,제주특별자치도,16.2,239,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeju-do,101,By income level of wage,신혼부부 특성별
소득구간별,제주특별자치도,17.6,239,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Jeju-do,101,By income level of wage,신혼부부 특성별
소득구간별,맞벌이,27.2,701,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Dual-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,맞벌이,29,701,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Dual-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,맞벌이,28.7,701,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Dual-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,외벌이,11.8,702,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Single-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,외벌이,13.3,702,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Single-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,외벌이,14.7,702,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Single-earner families,101,By income level of wage,신혼부부 특성별
소득구간별,기타,1,709,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,The others,101,By income level of wage,신혼부부 특성별
소득구간별,기타,0.5,709,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,The others,101,By income level of wage,신혼부부 특성별
소득구간별,기타,1.5,709,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,The others,101,By income level of wage,신혼부부 특성별
소득구간별,무자녀,23.1,780,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,No children,101,By income level of wage,신혼부부 특성별
소득구간별,무자녀,24.2,780,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,No children,101,By income level of wage,신혼부부 특성별
소득구간별,무자녀,24.8,780,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,No children,101,By income level of wage,신혼부부 특성별
소득구간별,유자녀,16.7,790,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Have children(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,유자녀,18.4,790,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Have children(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,유자녀,18.9,790,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Have children(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,주택 미소유,18.3,810,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Non-possession of house,101,By income level of wage,신혼부부 특성별
소득구간별,주택 미소유,20.1,810,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Non-possession of house,101,By income level of wage,신혼부부 특성별
소득구간별,주택 미소유,20.5,810,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Non-possession of house,101,By income level of wage,신혼부부 특성별
소득구간별,주택 소유,20.9,820,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Possession of house(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,주택 소유,22.1,820,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Possession of house(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,주택 소유,22.8,820,5,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,70 million ~ 100 million won,7000~10000만원 미만,% 만원,Number of newlyweds,Possession of house(Subtotal),101,By income level of wage,신혼부부 특성별
소득구간별,전국,16.3,000,6,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2022,2024-01-08,100 million won ＆ more,10000만원 이상,% 만원,Number of newlyweds,Whole country,101,By income level of wage,신혼부부 특성별
소득구간별,전국,18.9,000,6,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2023,2024-12-19,100 million won ＆ more,10000만원 이상,% 만원,Number of newlyweds,Whole country,101,By income level of wage,신혼부부 특성별
소득구간별,전국,21.7,000,6,A,Percent Ten Thousands Won,T10,DT_1NW1027,신혼부부 구성비,신혼부부 특성별 소득(근로·사업소득) 현황,2024,2025-12-17,100 million won ＆ more,10000만원 이상,% 만원,Number of newlyweds,Whole country,101,By income level of wage,신혼부부 특성별
